withdrawal_id,atm_id,timestamp,amount,day_of_week,hour,withdrawal_frequency,is_suspicious,associated_case_id
WDR-0008660,ATM-HYD-0030,2026-02-07 10:16:00,15000,Saturday,10,20,True,DR-2026-5023
WDR-0008661,ATM-HYD-0309,2026-04-24 01:06:00,4000,Friday,1,22,False,N/A
WDR-0008662,ATM-HYD-0075,2026-03-18 02:08:00,25000,Wednesday,2,12,True,DR-2026-2185
WDR-0008663,ATM-HYD-0033,2026-04-10 22:47:00,4000,Friday,22,11,False,N/A
WDR-0008664,ATM-HYD-0371,2026-06-14 13:08:00,4000,Sunday,13,6,False,N/A
WDR-0008665,ATM-HYD-0400,2026-02-03 18:48:00,10000,Tuesday,18,21,True,DR-2026-3905
WDR-0008666,ATM-HYD-0509,2026-03-06 08:13:00,20000,Friday,8,13,True,DR-2026-1288
WDR-0008667,ATM-HYD-0014,2026-08-02 19:51:00,2000,Sunday,19,18,False,N/A
WDR-0008668,ATM-HYD-0234,2026-03-15 09:57:00,5000,Sunday,9,5,False,N/A
WDR-0008669,ATM-HYD-0396,2026-06-13 15:49:00,25000,Saturday,15,20,True,DR-2026-2474
WDR-0008670,ATM-HYD-0417,2026-01-21 00:11:00,20000,Wednesday,0,15,False,N/A
WDR-0008671,ATM-HYD-0192,2026-06-25 15:05:00,20000,Thursday,15,24,False,N/A
WDR-0008672,ATM-HYD-0405,2026-02-06 14:37:00,40000,Friday,14,24,False,N/A
WDR-0008673,ATM-HYD-0262,2026-07-21 22:07:00,2000,Tuesday,22,4,False,N/A
WDR-0008674,ATM-HYD-0188,2026-05-02 12:39:00,40000,Saturday,12,15,False,N/A
WDR-0008675,ATM-HYD-0190,2026-07-07 06:58:00,4000,Tuesday,6,8,True,DR-2026-2636
WDR-0008676,ATM-HYD-0124,2026-06-11 19:32:00,10000,Thursday,19,15,False,N/A
WDR-0008677,ATM-HYD-0345,2026-04-24 22:31:00,15000,Friday,22,3,False,N/A
WDR-0008678,ATM-HYD-0431,2026-07-20 12:44:00,25000,Monday,12,18,False,N/A
WDR-0008679,ATM-HYD-0465,2026-07-25 21:25:00,15000,Saturday,21,14,False,N/A
WDR-0008680,ATM-HYD-0433,2026-06-07 05:40:00,15000,Sunday,5,9,False,N/A
WDR-0008681,ATM-HYD-0326,2026-01-22 12:23:00,4000,Thursday,12,9,False,N/A
WDR-0008682,ATM-HYD-0252,2026-08-01 17:07:00,15000,Saturday,17,12,False,N/A
WDR-0008683,ATM-HYD-0446,2026-04-10 16:11:00,15000,Friday,16,10,False,N/A
WDR-0008684,ATM-HYD-0375,2026-08-03 05:55:00,20000,Monday,5,19,False,N/A
WDR-0008685,ATM-HYD-0451,2026-03-17 13:08:00,20000,Tuesday,13,14,False,N/A
WDR-0008686,ATM-HYD-0259,2026-01-22 00:18:00,10000,Thursday,0,17,False,N/A
WDR-0008687,ATM-HYD-0160,2026-01-18 12:12:00,15000,Sunday,12,7,False,N/A
WDR-0008688,ATM-HYD-0095,2026-05-27 20:28:00,4000,Wednesday,20,12,False,N/A
WDR-0008689,ATM-HYD-0191,2026-07-13 09:19:00,20000,Monday,9,23,True,DR-2026-1338
WDR-0008690,ATM-HYD-0430,2026-07-19 08:43:00,4000,Sunday,8,16,False,N/A
WDR-0008691,ATM-HYD-0104,2026-02-07 17:56:00,4000,Saturday,17,24,False,N/A
WDR-0008692,ATM-HYD-0101,2026-07-24 23:14:00,4000,Friday,23,9,False,N/A
WDR-0008693,ATM-HYD-0153,2026-05-23 01:05:00,20000,Saturday,1,6,False,N/A
WDR-0008694,ATM-HYD-0496,2026-04-25 15:20:00,20000,Saturday,15,11,False,N/A
WDR-0008695,ATM-HYD-0369,2026-05-17 23:19:00,10000,Sunday,23,4,True,DR-2026-3964
WDR-0008696,ATM-HYD-0312,2026-05-25 08:23:00,4000,Monday,8,23,True,DR-2026-3843
WDR-0008697,ATM-HYD-0062,2026-02-18 01:33:00,2000,Wednesday,1,20,False,N/A
WDR-0008698,ATM-HYD-0506,2026-05-23 22:08:00,20000,Saturday,22,9,False,N/A
WDR-0008699,ATM-HYD-0029,2026-06-09 12:23:00,2000,Tuesday,12,4,False,N/A
WDR-0008700,ATM-HYD-0444,2026-06-13 09:28:00,10000,Saturday,9,22,False,N/A
WDR-0008701,ATM-HYD-0426,2026-02-23 09:56:00,15000,Monday,9,14,False,N/A
WDR-0008702,ATM-HYD-0444,2026-02-15 05:59:00,5000,Sunday,5,23,False,N/A
WDR-0008703,ATM-HYD-0440,2026-04-21 04:50:00,5000,Tuesday,4,21,True,DR-2026-2655
WDR-0008704,ATM-HYD-0065,2026-05-17 05:47:00,20000,Sunday,5,4,False,N/A
WDR-0008705,ATM-HYD-0455,2026-01-25 12:05:00,20000,Sunday,12,14,True,DR-2026-1718
WDR-0008706,ATM-HYD-0037,2026-04-19 17:37:00,40000,Sunday,17,21,False,N/A
WDR-0008707,ATM-HYD-0070,2026-08-02 09:28:00,4000,Sunday,9,15,True,DR-2026-2107
WDR-0008708,ATM-HYD-0329,2026-04-14 19:52:00,2000,Tuesday,19,10,True,DR-2026-4315
WDR-0008709,ATM-HYD-0274,2026-07-06 07:19:00,4000,Monday,7,20,True,DR-2026-2959
WDR-0008710,ATM-HYD-0498,2026-06-10 06:52:00,10000,Wednesday,6,13,False,N/A
WDR-0008711,ATM-HYD-0166,2026-04-09 14:35:00,4000,Thursday,14,5,True,DR-2026-1061
WDR-0008712,ATM-HYD-0228,2026-03-25 01:50:00,2000,Wednesday,1,6,True,DR-2026-2581
WDR-0008713,ATM-HYD-0195,2026-03-20 02:55:00,2000,Friday,2,7,True,DR-2026-2276
WDR-0008714,ATM-HYD-0483,2026-05-30 18:17:00,25000,Saturday,18,14,False,N/A
WDR-0008715,ATM-HYD-0515,2026-03-10 11:02:00,40000,Tuesday,11,15,False,N/A
WDR-0008716,ATM-HYD-0056,2026-06-15 08:52:00,5000,Monday,8,5,False,N/A
WDR-0008717,ATM-HYD-0444,2026-07-10 00:54:00,15000,Friday,0,20,False,N/A
WDR-0008718,ATM-HYD-0308,2026-04-01 15:03:00,40000,Wednesday,15,14,True,DR-2026-5108
WDR-0008719,ATM-HYD-0451,2026-04-13 05:49:00,15000,Monday,5,3,False,N/A
WDR-0008720,ATM-HYD-0389,2026-03-08 13:30:00,4000,Sunday,13,8,True,DR-2026-2933
WDR-0008721,ATM-HYD-0350,2026-05-28 03:36:00,40000,Thursday,3,14,False,N/A
WDR-0008722,ATM-HYD-0305,2026-07-30 13:24:00,40000,Thursday,13,11,True,DR-2026-2204
WDR-0008723,ATM-HYD-0129,2026-07-26 04:11:00,25000,Sunday,4,14,False,N/A
WDR-0008724,ATM-HYD-0064,2026-05-15 13:39:00,5000,Friday,13,19,False,N/A
WDR-0008725,ATM-HYD-0236,2026-02-19 04:33:00,25000,Thursday,4,14,True,DR-2026-1154
WDR-0008726,ATM-HYD-0078,2026-03-22 03:58:00,20000,Sunday,3,5,False,N/A
WDR-0008727,ATM-HYD-0122,2026-03-08 04:29:00,25000,Sunday,4,14,False,N/A
WDR-0008728,ATM-HYD-0497,2026-02-18 05:35:00,4000,Wednesday,5,14,False,N/A
WDR-0008729,ATM-HYD-0410,2026-05-16 12:27:00,10000,Saturday,12,8,False,N/A
WDR-0008730,ATM-HYD-0447,2026-04-29 15:24:00,10000,Wednesday,15,4,True,DR-2026-2859
WDR-0008731,ATM-HYD-0419,2026-02-22 16:01:00,25000,Sunday,16,20,False,N/A
WDR-0008732,ATM-HYD-0306,2026-03-02 22:35:00,20000,Monday,22,12,False,N/A
WDR-0008733,ATM-HYD-0356,2026-02-14 00:27:00,5000,Saturday,0,12,False,N/A
WDR-0008734,ATM-HYD-0429,2026-07-24 01:12:00,15000,Friday,1,9,False,N/A
WDR-0008735,ATM-HYD-0081,2026-05-05 09:56:00,40000,Tuesday,9,20,True,DR-2026-4750
WDR-0008736,ATM-HYD-0394,2026-02-17 20:55:00,25000,Tuesday,20,24,True,DR-2026-2492
WDR-0008737,ATM-HYD-0250,2026-04-03 01:31:00,40000,Friday,1,19,False,N/A
WDR-0008738,ATM-HYD-0107,2026-06-30 03:03:00,5000,Tuesday,3,15,False,N/A
WDR-0008739,ATM-HYD-0260,2026-07-13 20:42:00,20000,Monday,20,4,True,DR-2026-4683
WDR-0008740,ATM-HYD-0285,2026-03-20 09:41:00,15000,Friday,9,9,False,N/A
WDR-0008741,ATM-HYD-0309,2026-02-16 21:25:00,5000,Monday,21,9,False,N/A
WDR-0008742,ATM-HYD-0122,2026-07-04 20:05:00,4000,Saturday,20,22,False,N/A
WDR-0008743,ATM-HYD-0236,2026-03-05 08:41:00,15000,Thursday,8,21,False,N/A
WDR-0008744,ATM-HYD-0331,2026-07-18 18:19:00,5000,Saturday,18,7,False,N/A
WDR-0008745,ATM-HYD-0351,2026-05-16 13:34:00,2000,Saturday,13,12,False,N/A
WDR-0008746,ATM-HYD-0097,2026-02-17 00:48:00,5000,Tuesday,0,17,False,N/A
WDR-0008747,ATM-HYD-0325,2026-05-21 22:05:00,4000,Thursday,22,13,True,DR-2026-4499
WDR-0008748,ATM-HYD-0168,2026-07-13 16:42:00,40000,Monday,16,15,False,N/A
WDR-0008749,ATM-HYD-0041,2026-05-18 02:25:00,25000,Monday,2,19,True,DR-2026-5031
WDR-0008750,ATM-HYD-0336,2026-02-03 15:16:00,20000,Tuesday,15,17,False,N/A
WDR-0008751,ATM-HYD-0457,2026-06-26 17:36:00,20000,Friday,17,7,False,N/A
WDR-0008752,ATM-HYD-0130,2026-04-12 17:36:00,20000,Sunday,17,20,False,N/A
WDR-0008753,ATM-HYD-0320,2026-05-20 04:05:00,10000,Wednesday,4,14,True,DR-2026-2302
WDR-0008754,ATM-HYD-0133,2026-05-11 00:30:00,20000,Monday,0,4,False,N/A
WDR-0008755,ATM-HYD-0322,2026-02-28 18:26:00,15000,Saturday,18,13,False,N/A
WDR-0008756,ATM-HYD-0174,2026-02-19 17:40:00,25000,Thursday,17,22,False,N/A
WDR-0008757,ATM-HYD-0187,2026-04-30 23:14:00,25000,Thursday,23,5,True,DR-2026-1833
WDR-0008758,ATM-HYD-0292,2026-07-22 03:03:00,2000,Wednesday,3,23,False,N/A
WDR-0008759,ATM-HYD-0478,2026-07-12 17:46:00,4000,Sunday,17,4,False,N/A
WDR-0008760,ATM-HYD-0390,2026-05-26 01:24:00,15000,Tuesday,1,11,False,N/A
WDR-0008761,ATM-HYD-0032,2026-06-10 04:52:00,20000,Wednesday,4,11,False,N/A
WDR-0008762,ATM-HYD-0258,2026-06-27 01:55:00,5000,Saturday,1,7,False,N/A
WDR-0008763,ATM-HYD-0318,2026-05-20 20:19:00,5000,Wednesday,20,24,False,N/A
WDR-0008764,ATM-HYD-0282,2026-05-28 16:36:00,25000,Thursday,16,9,True,DR-2026-3177
WDR-0008765,ATM-HYD-0407,2026-07-14 16:00:00,20000,Tuesday,16,17,False,N/A
WDR-0008766,ATM-HYD-0121,2026-06-30 08:48:00,2000,Tuesday,8,6,False,N/A
WDR-0008767,ATM-HYD-0230,2026-03-16 12:36:00,5000,Monday,12,19,False,N/A
WDR-0008768,ATM-HYD-0159,2026-04-16 03:08:00,40000,Thursday,3,5,False,N/A
WDR-0008769,ATM-HYD-0487,2026-06-09 08:40:00,20000,Tuesday,8,5,True,DR-2026-2317
WDR-0008770,ATM-HYD-0312,2026-07-01 15:06:00,4000,Wednesday,15,4,False,N/A
WDR-0008771,ATM-HYD-0215,2026-07-17 14:49:00,5000,Friday,14,6,True,DR-2026-1450
WDR-0008772,ATM-HYD-0325,2026-01-31 23:06:00,40000,Saturday,23,12,False,N/A
WDR-0008773,ATM-HYD-0368,2026-06-16 10:59:00,15000,Tuesday,10,23,False,N/A
WDR-0008774,ATM-HYD-0509,2026-05-08 12:02:00,10000,Friday,12,21,False,N/A
WDR-0008775,ATM-HYD-0352,2026-04-14 11:18:00,40000,Tuesday,11,8,False,N/A
WDR-0008776,ATM-HYD-0461,2026-03-24 11:45:00,40000,Tuesday,11,11,False,N/A
WDR-0008777,ATM-HYD-0202,2026-01-20 08:31:00,5000,Tuesday,8,18,False,N/A
WDR-0008778,ATM-HYD-0007,2026-05-20 22:59:00,20000,Wednesday,22,7,False,N/A
WDR-0008779,ATM-HYD-0262,2026-07-07 00:50:00,10000,Tuesday,0,21,False,N/A
WDR-0008780,ATM-HYD-0416,2026-04-11 18:39:00,2000,Saturday,18,21,False,N/A
WDR-0008781,ATM-HYD-0367,2026-03-23 06:50:00,2000,Monday,6,14,False,N/A
WDR-0008782,ATM-HYD-0135,2026-07-21 19:47:00,2000,Tuesday,19,24,False,N/A
WDR-0008783,ATM-HYD-0295,2026-05-13 02:23:00,25000,Wednesday,2,23,False,N/A
WDR-0008784,ATM-HYD-0471,2026-01-27 21:16:00,10000,Tuesday,21,19,False,N/A
WDR-0008785,ATM-HYD-0279,2026-05-16 11:23:00,20000,Saturday,11,6,True,DR-2026-2309
WDR-0008786,ATM-HYD-0268,2026-04-06 08:07:00,40000,Monday,8,18,False,N/A
WDR-0008787,ATM-HYD-0344,2026-05-12 04:09:00,2000,Tuesday,4,19,False,N/A
WDR-0008788,ATM-HYD-0466,2026-05-02 07:22:00,40000,Saturday,7,5,False,N/A
WDR-0008789,ATM-HYD-0349,2026-03-20 14:57:00,40000,Friday,14,12,True,DR-2026-2603
WDR-0008790,ATM-HYD-0174,2026-04-20 04:39:00,25000,Monday,4,6,False,N/A
WDR-0008791,ATM-HYD-0276,2026-06-14 19:18:00,20000,Sunday,19,23,False,N/A
WDR-0008792,ATM-HYD-0238,2026-07-20 21:08:00,5000,Monday,21,9,True,DR-2026-3330
WDR-0008793,ATM-HYD-0332,2026-03-24 07:08:00,4000,Tuesday,7,14,False,N/A
WDR-0008794,ATM-HYD-0143,2026-07-01 10:30:00,10000,Wednesday,10,8,False,N/A
WDR-0008795,ATM-HYD-0295,2026-03-09 07:35:00,25000,Monday,7,13,False,N/A
WDR-0008796,ATM-HYD-0319,2026-01-15 14:28:00,4000,Thursday,14,10,False,N/A
WDR-0008797,ATM-HYD-0269,2026-07-02 02:04:00,4000,Thursday,2,17,False,N/A
WDR-0008798,ATM-HYD-0200,2026-07-12 13:07:00,5000,Sunday,13,13,False,N/A
WDR-0008799,ATM-HYD-0370,2026-01-17 16:30:00,25000,Saturday,16,19,False,N/A
WDR-0008800,ATM-HYD-0351,2026-04-04 02:35:00,40000,Saturday,2,23,True,DR-2026-4750
WDR-0008801,ATM-HYD-0420,2026-06-08 21:09:00,10000,Monday,21,10,False,N/A
WDR-0008802,ATM-HYD-0130,2026-01-29 23:07:00,15000,Thursday,23,19,False,N/A
WDR-0008803,ATM-HYD-0093,2026-04-20 19:01:00,25000,Monday,19,3,False,N/A
WDR-0008804,ATM-HYD-0510,2026-06-30 13:04:00,2000,Tuesday,13,20,True,DR-2026-2137
WDR-0008805,ATM-HYD-0025,2026-03-03 02:42:00,25000,Tuesday,2,11,False,N/A
WDR-0008806,ATM-HYD-0257,2026-04-15 12:39:00,2000,Wednesday,12,24,False,N/A
WDR-0008807,ATM-HYD-0422,2026-04-09 04:26:00,15000,Thursday,4,19,False,N/A
WDR-0008808,ATM-HYD-0460,2026-08-03 17:37:00,10000,Monday,17,13,True,DR-2026-5195
WDR-0008809,ATM-HYD-0367,2026-06-01 00:59:00,20000,Monday,0,19,False,N/A
WDR-0008810,ATM-HYD-0059,2026-01-23 16:07:00,20000,Friday,16,17,False,N/A
WDR-0008811,ATM-HYD-0365,2026-06-01 02:25:00,5000,Monday,2,8,False,N/A
WDR-0008812,ATM-HYD-0394,2026-06-11 17:36:00,2000,Thursday,17,24,False,N/A
WDR-0008813,ATM-HYD-0452,2026-03-04 06:19:00,15000,Wednesday,6,3,False,N/A
WDR-0008814,ATM-HYD-0073,2026-03-27 04:32:00,5000,Friday,4,16,True,DR-2026-2395
WDR-0008815,ATM-HYD-0507,2026-02-18 11:09:00,10000,Wednesday,11,8,False,N/A
WDR-0008816,ATM-HYD-0345,2026-03-19 13:06:00,20000,Thursday,13,13,False,N/A
WDR-0008817,ATM-HYD-0077,2026-01-30 11:50:00,20000,Friday,11,10,True,DR-2026-3812
WDR-0008818,ATM-HYD-0172,2026-02-11 09:23:00,20000,Wednesday,9,7,True,DR-2026-3265
WDR-0008819,ATM-HYD-0036,2026-05-04 15:35:00,15000,Monday,15,15,False,N/A
WDR-0008820,ATM-HYD-0092,2026-07-11 14:39:00,20000,Saturday,14,20,False,N/A
WDR-0008821,ATM-HYD-0094,2026-03-31 22:40:00,15000,Tuesday,22,22,True,DR-2026-2217
WDR-0008822,ATM-HYD-0126,2026-07-02 15:47:00,4000,Thursday,15,12,True,DR-2026-2411
WDR-0008823,ATM-HYD-0193,2026-07-28 16:04:00,5000,Tuesday,16,7,False,N/A
WDR-0008824,ATM-HYD-0229,2026-03-03 16:30:00,40000,Tuesday,16,21,True,DR-2026-4403
WDR-0008825,ATM-HYD-0299,2026-07-03 20:56:00,20000,Friday,20,14,False,N/A
WDR-0008826,ATM-HYD-0135,2026-01-22 07:57:00,20000,Thursday,7,24,False,N/A
WDR-0008827,ATM-HYD-0480,2026-06-14 19:31:00,15000,Sunday,19,9,True,DR-2026-3153
WDR-0008828,ATM-HYD-0396,2026-02-28 19:11:00,40000,Saturday,19,17,False,N/A
WDR-0008829,ATM-HYD-0128,2026-02-14 09:14:00,25000,Saturday,9,15,False,N/A
WDR-0008830,ATM-HYD-0089,2026-03-28 07:49:00,20000,Saturday,7,16,False,N/A
WDR-0008831,ATM-HYD-0088,2026-03-18 19:22:00,25000,Wednesday,19,8,False,N/A
WDR-0008832,ATM-HYD-0279,2026-02-13 17:34:00,15000,Friday,17,14,True,DR-2026-2075
WDR-0008833,ATM-HYD-0166,2026-02-09 19:55:00,10000,Monday,19,13,False,N/A
WDR-0008834,ATM-HYD-0102,2026-02-20 08:15:00,4000,Friday,8,9,False,N/A
WDR-0008835,ATM-HYD-0146,2026-03-14 13:20:00,20000,Saturday,13,5,False,N/A
WDR-0008836,ATM-HYD-0051,2026-06-19 05:48:00,40000,Friday,5,5,False,N/A
WDR-0008837,ATM-HYD-0122,2026-04-15 09:45:00,15000,Wednesday,9,24,False,N/A
WDR-0008838,ATM-HYD-0420,2026-05-23 02:56:00,4000,Saturday,2,22,False,N/A
WDR-0008839,ATM-HYD-0382,2026-03-30 15:25:00,25000,Monday,15,24,True,DR-2026-4420
WDR-0008840,ATM-HYD-0292,2026-02-18 02:42:00,15000,Wednesday,2,22,False,N/A
WDR-0008841,ATM-HYD-0032,2026-02-07 23:43:00,25000,Saturday,23,24,False,N/A
WDR-0008842,ATM-HYD-0218,2026-02-16 22:34:00,2000,Monday,22,3,False,N/A
WDR-0008843,ATM-HYD-0010,2026-03-11 14:20:00,25000,Wednesday,14,12,False,N/A
WDR-0008844,ATM-HYD-0079,2026-02-25 06:18:00,25000,Wednesday,6,17,False,N/A
WDR-0008845,ATM-HYD-0063,2026-04-15 18:58:00,2000,Wednesday,18,6,False,N/A
WDR-0008846,ATM-HYD-0460,2026-07-22 19:24:00,2000,Wednesday,19,17,False,N/A
WDR-0008847,ATM-HYD-0396,2026-03-04 17:07:00,40000,Wednesday,17,3,False,N/A
WDR-0008848,ATM-HYD-0459,2026-07-27 15:48:00,15000,Monday,15,21,False,N/A
WDR-0008849,ATM-HYD-0289,2026-08-03 22:22:00,20000,Monday,22,3,True,DR-2026-2059
WDR-0008850,ATM-HYD-0137,2026-02-25 15:56:00,25000,Wednesday,15,20,False,N/A
WDR-0008851,ATM-HYD-0513,2026-07-24 12:16:00,25000,Friday,12,3,False,N/A
WDR-0008852,ATM-HYD-0461,2026-04-02 18:08:00,2000,Thursday,18,6,False,N/A
WDR-0008853,ATM-HYD-0364,2026-06-29 05:41:00,20000,Monday,5,6,False,N/A
WDR-0008854,ATM-HYD-0381,2026-04-15 19:22:00,15000,Wednesday,19,17,False,N/A
WDR-0008855,ATM-HYD-0175,2026-05-13 08:49:00,5000,Wednesday,8,6,True,DR-2026-1151
WDR-0008856,ATM-HYD-0189,2026-05-10 17:29:00,20000,Sunday,17,24,True,DR-2026-3764
WDR-0008857,ATM-HYD-0217,2026-01-23 18:42:00,10000,Friday,18,3,False,N/A
WDR-0008858,ATM-HYD-0087,2026-06-13 00:05:00,10000,Saturday,0,8,False,N/A
WDR-0008859,ATM-HYD-0053,2026-03-09 22:27:00,5000,Monday,22,12,True,DR-2026-3944
WDR-0008860,ATM-HYD-0448,2026-04-26 22:01:00,15000,Sunday,22,18,False,N/A
WDR-0008861,ATM-HYD-0435,2026-05-23 04:38:00,25000,Saturday,4,4,False,N/A
WDR-0008862,ATM-HYD-0002,2026-07-24 15:35:00,5000,Friday,15,5,False,N/A
WDR-0008863,ATM-HYD-0491,2026-04-07 15:41:00,4000,Tuesday,15,17,False,N/A
WDR-0008864,ATM-HYD-0337,2026-05-09 04:02:00,10000,Saturday,4,23,True,DR-2026-2724
WDR-0008865,ATM-HYD-0153,2026-05-12 04:25:00,20000,Tuesday,4,17,False,N/A
WDR-0008866,ATM-HYD-0178,2026-07-25 06:29:00,20000,Saturday,6,16,False,N/A
WDR-0008867,ATM-HYD-0499,2026-05-19 23:19:00,2000,Tuesday,23,13,True,DR-2026-4731
WDR-0008868,ATM-HYD-0427,2026-04-18 13:21:00,25000,Saturday,13,11,False,N/A
WDR-0008869,ATM-HYD-0428,2026-01-25 04:25:00,20000,Sunday,4,24,False,N/A
WDR-0008870,ATM-HYD-0313,2026-04-18 07:34:00,15000,Saturday,7,12,True,DR-2026-3799
WDR-0008871,ATM-HYD-0101,2026-03-21 11:37:00,5000,Saturday,11,14,False,N/A
WDR-0008872,ATM-HYD-0468,2026-04-27 09:50:00,40000,Monday,9,20,False,N/A
WDR-0008873,ATM-HYD-0309,2026-02-03 06:25:00,5000,Tuesday,6,7,False,N/A
WDR-0008874,ATM-HYD-0146,2026-04-05 14:27:00,40000,Sunday,14,14,False,N/A
WDR-0008875,ATM-HYD-0035,2026-06-30 16:35:00,25000,Tuesday,16,20,True,DR-2026-1797
WDR-0008876,ATM-HYD-0264,2026-04-23 15:30:00,4000,Thursday,15,9,False,N/A
WDR-0008877,ATM-HYD-0094,2026-06-11 12:42:00,20000,Thursday,12,7,True,DR-2026-2744
WDR-0008878,ATM-HYD-0127,2026-08-02 14:42:00,15000,Sunday,14,8,False,N/A
WDR-0008879,ATM-HYD-0221,2026-01-29 13:22:00,2000,Thursday,13,8,False,N/A
WDR-0008880,ATM-HYD-0048,2026-04-11 15:53:00,10000,Saturday,15,18,False,N/A
WDR-0008881,ATM-HYD-0393,2026-06-30 16:53:00,15000,Tuesday,16,16,False,N/A
WDR-0008882,ATM-HYD-0196,2026-04-20 02:09:00,15000,Monday,2,17,True,DR-2026-3972
WDR-0008883,ATM-HYD-0322,2026-06-12 08:56:00,2000,Friday,8,12,True,DR-2026-2173
WDR-0008884,ATM-HYD-0481,2026-06-18 21:39:00,4000,Thursday,21,10,False,N/A
WDR-0008885,ATM-HYD-0448,2026-05-24 23:18:00,40000,Sunday,23,12,False,N/A
WDR-0008886,ATM-HYD-0203,2026-02-04 02:34:00,10000,Wednesday,2,5,False,N/A
WDR-0008887,ATM-HYD-0221,2026-01-28 11:45:00,15000,Wednesday,11,3,False,N/A
WDR-0008888,ATM-HYD-0385,2026-02-05 05:36:00,5000,Thursday,5,24,False,N/A
WDR-0008889,ATM-HYD-0478,2026-05-21 09:36:00,25000,Thursday,9,21,False,N/A
WDR-0008890,ATM-HYD-0259,2026-06-06 09:25:00,15000,Saturday,9,11,False,N/A
WDR-0008891,ATM-HYD-0342,2026-02-27 00:08:00,2000,Friday,0,9,False,N/A
WDR-0008892,ATM-HYD-0455,2026-05-19 11:54:00,15000,Tuesday,11,8,False,N/A
WDR-0008893,ATM-HYD-0419,2026-05-13 12:04:00,40000,Wednesday,12,20,False,N/A
WDR-0008894,ATM-HYD-0219,2026-07-28 01:23:00,20000,Tuesday,1,15,True,DR-2026-2653
WDR-0008895,ATM-HYD-0380,2026-04-29 06:36:00,40000,Wednesday,6,15,False,N/A
WDR-0008896,ATM-HYD-0476,2026-07-18 19:58:00,4000,Saturday,19,22,False,N/A
WDR-0008897,ATM-HYD-0488,2026-06-06 23:54:00,15000,Saturday,23,5,True,DR-2026-3541
WDR-0008898,ATM-HYD-0394,2026-03-10 11:24:00,2000,Tuesday,11,23,False,N/A
WDR-0008899,ATM-HYD-0277,2026-07-13 04:36:00,25000,Monday,4,21,True,DR-2026-4764
WDR-0008900,ATM-HYD-0200,2026-06-08 01:18:00,40000,Monday,1,10,False,N/A
WDR-0008901,ATM-HYD-0015,2026-04-06 00:13:00,10000,Monday,0,9,False,N/A
WDR-0008902,ATM-HYD-0030,2026-07-27 03:24:00,2000,Monday,3,11,False,N/A
WDR-0008903,ATM-HYD-0031,2026-02-21 20:31:00,15000,Saturday,20,15,True,DR-2026-3027
WDR-0008904,ATM-HYD-0448,2026-03-13 21:47:00,20000,Friday,21,16,False,N/A
WDR-0008905,ATM-HYD-0326,2026-02-12 21:38:00,2000,Thursday,21,18,False,N/A
WDR-0008906,ATM-HYD-0484,2026-06-18 23:10:00,4000,Thursday,23,13,False,N/A
WDR-0008907,ATM-HYD-0315,2026-06-26 01:42:00,5000,Friday,1,4,False,N/A
WDR-0008908,ATM-HYD-0453,2026-05-06 11:15:00,40000,Wednesday,11,14,False,N/A
WDR-0008909,ATM-HYD-0487,2026-01-31 10:41:00,20000,Saturday,10,8,False,N/A
WDR-0008910,ATM-HYD-0052,2026-07-11 19:23:00,5000,Saturday,19,18,False,N/A
WDR-0008911,ATM-HYD-0043,2026-02-10 01:10:00,5000,Tuesday,1,19,True,DR-2026-2596
WDR-0008912,ATM-HYD-0228,2026-03-25 17:38:00,2000,Wednesday,17,6,False,N/A
WDR-0008913,ATM-HYD-0009,2026-07-13 19:31:00,10000,Monday,19,12,False,N/A
WDR-0008914,ATM-HYD-0140,2026-04-17 07:05:00,10000,Friday,7,20,False,N/A
WDR-0008915,ATM-HYD-0193,2026-03-17 19:47:00,25000,Tuesday,19,18,True,DR-2026-1979
WDR-0008916,ATM-HYD-0185,2026-04-20 01:36:00,15000,Monday,1,7,True,DR-2026-2494
WDR-0008917,ATM-HYD-0263,2026-06-26 17:54:00,40000,Friday,17,18,True,DR-2026-1179
WDR-0008918,ATM-HYD-0267,2026-04-10 21:47:00,25000,Friday,21,23,True,DR-2026-4518
WDR-0008919,ATM-HYD-0056,2026-06-10 20:01:00,40000,Wednesday,20,10,True,DR-2026-2652
WDR-0008920,ATM-HYD-0024,2026-04-15 19:11:00,40000,Wednesday,19,14,False,N/A
WDR-0008921,ATM-HYD-0160,2026-04-14 19:38:00,2000,Tuesday,19,20,True,DR-2026-4013
WDR-0008922,ATM-HYD-0427,2026-05-01 04:45:00,15000,Friday,4,17,False,N/A
WDR-0008923,ATM-HYD-0335,2026-01-27 22:05:00,4000,Tuesday,22,7,False,N/A
WDR-0008924,ATM-HYD-0401,2026-06-01 11:04:00,10000,Monday,11,14,True,DR-2026-2033
WDR-0008925,ATM-HYD-0096,2026-06-03 11:25:00,40000,Wednesday,11,9,False,N/A
WDR-0008926,ATM-HYD-0241,2026-06-01 10:58:00,2000,Monday,10,7,False,N/A
WDR-0008927,ATM-HYD-0335,2026-07-23 06:59:00,15000,Thursday,6,13,True,DR-2026-4355
WDR-0008928,ATM-HYD-0305,2026-06-12 15:43:00,40000,Friday,15,11,False,N/A
WDR-0008929,ATM-HYD-0360,2026-04-04 14:56:00,20000,Saturday,14,14,False,N/A
WDR-0008930,ATM-HYD-0500,2026-07-24 07:38:00,2000,Friday,7,9,True,DR-2026-4123
